kingdom,phylum,subphylum,superclass,class,subclass,infraclass,subterclass,superorder,order,suborder,infraorder,parvorder,zoosection,zoosubsection,superfamily,epifamily,family,subfamily,supertribe,tribe,subtribe,genus,subgenus,section,subsection,complex,taxon_name,description,occurrence_status,establishment_means,adding_user_login,first_observation,last_observation,url,created_at,updated_at,taxon_common_name
Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,,,Caliciales,,,,,,,,Caliciaceae,,,,,Calicium,,,,,Calicium trabinellum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520312,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Yellow Collar Stubble Lichen
Animalia,Chordata,Vertebrata,,Aves,,,,,Charadriiformes,,,,,,,,Scolopacidae,,,,,Calidris,,,,,Calidris canutus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520313,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Red Knot
Animalia,Chordata,Vertebrata,,Aves,,,,,Charadriiformes,,,,,,,,Scolopacidae,,,,,Calidris,,,,,Calidris canutus roselaari,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520314,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,
Animalia,Chordata,Vertebrata,,Aves,,,,,Charadriiformes,,,,,,,,Scolopacidae,,,,,Calidris,,,,,Calidris canutus rufa,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520315,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,rufa red knot
Animalia,Chordata,Vertebrata,,Aves,,,,,Charadriiformes,,,,,,,,Scolopacidae,,,,,Calidris,,,,,Calidris subruficollis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520316,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Buff-breasted Sandpiper
Plantae,Bryophyta,,,Bryopsida,,,,,Hypnales,,,,,,,,Hypnaceae,,,,,Callicladium,,,,,Callicladium haldanianum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520317,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Beautiful Branch Moss
Animalia,Arthropoda,Chelicerata,,Arachnida,,,,,Araneae,Araneomorphae,Entelegynae,,,,Gnaphosoidea,,Gnaphosidae,,,,,Callilepis,,,,,Callilepis eremella,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520318,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Diptera,Brachycera,Orthorrhapha,,,,Asiloidea,,Asilidae,Brachyrhopalinae,,Cyrtopogonini,,Callinicus,,,,,Callinicus pollenius,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520319,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Andrenidae,Panurginae,,Calliopsini,,Calliopsis,Nomadopsis,,,,Calliopsis scitula,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520320,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Charming Miner Bee
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Lamiales,,,,,,,,Plantaginaceae,,,Callitricheae,,Callitriche,,,,,Callitriche stenoptera,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520321,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Narrow-winged Water-starwort
Animalia,Arthropoda,Chelicerata,,Arachnida,,,,,Araneae,Araneomorphae,Entelegynae,,,,Amaurobioidea,,Amaurobiidae,,,,,Callobius,,,,,Callobius canada,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520322,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,
Animalia,Arthropoda,Chelicerata,,Arachnida,,,,,Araneae,Araneomorphae,Entelegynae,,,,Amaurobioidea,,Amaurobiidae,,,,,Callobius,,,,,Callobius enus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520323,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,
Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,,,Peltigerales,,,,,,,,Collemataceae,,,,,Callome,,,,,Callome multipartita,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520324,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Protracted Tarpaper Lichen
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Papilionoidea,,Lycaenidae,Theclinae,,Eumaeini,Eumaeina,Callophrys,,,,,Callophrys affinis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520325,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Western Green Hairstreak
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Papilionoidea,,Lycaenidae,Theclinae,,Eumaeini,Eumaeina,Callophrys,,,,,Callophrys eryphon sheltonensis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520326,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Papilionoidea,,Lycaenidae,Theclinae,,Eumaeini,Eumaeina,Callophrys,,,,,Callophrys johnsoni,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520327,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Johnson’s Hairstreak
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Papilionoidea,,Lycaenidae,Theclinae,,Eumaeini,Eumaeina,Callophrys,,,,,Callophrys mossii mossii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520328,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Moss' Elfin
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Papilionoidea,,Lycaenidae,Theclinae,,Eumaeini,Eumaeina,Callophrys,,,,,Callophrys niphon,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520329,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Eastern Pine Elfin
Animalia,Chordata,Vertebrata,,Mammalia,Theria,Placentalia,,Laurasiatheria,Carnivora,,,Pinnipedia,,,,,Otariidae,,,,,Callorhinus,,,,,Callorhinus ursinus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520330,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Northern Fur Seal
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Liliales,,,,,,,,Liliaceae,Calochortoideae,,,,Calochortus,,,,,Calochortus lyallii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520331,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Lyall's Mariposa Lily
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Odonata,Zygoptera,,,,,Calopterygoidea,,Calopterygidae,,,,,Calopteryx,,,,,Calopteryx aequabilis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520332,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,River Jewelwing
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,Adephaga,,,,,Caraboidea,,Carabidae,Carabinae,,Carabini,Carabina,Calosoma,Chrysostigma,,,,Calosoma cancellatum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520333,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,Adephaga,,,,,Caraboidea,,Carabidae,Carabinae,,Carabini,Carabina,Calosoma,Callistenia,,,,Calosoma luxatum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520334,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,Adephaga,,,,,Caraboidea,,Carabidae,Carabinae,,Carabini,Carabina,Calosoma,Callistenia,,,,Calosoma moniliatum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520335,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,
Plantae,Marchantiophyta,,,Jungermanniopsida,,,,,Fossombroniales,,,,,,,,Calyculariaceae,,,,,Calycularia,,,,,Calycularia laxa,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520336,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,
Animalia,Arthropoda,Chelicerata,,Arachnida,,,,,Araneae,Araneomorphae,Entelegynae,,,,Dictynoidea,,Cybaeidae,,,,,Calymmaria,,,,,Calymmaria suprema,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520337,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,
Plantae,Marchantiophyta,,,Jungermanniopsida,,,,,Jungermanniales,,,,,,,,Calypogeiaceae,,,,,Calypogeia,,,,,Calypogeia azurea,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520338,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Blue Pouchwort
Plantae,Marchantiophyta,,,Jungermanniopsida,,,,,Jungermanniales,,,,,,,,Calypogeiaceae,,,,,Calypogeia,,,,,Calypogeia integristipula,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520339,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Meylan's Pouchwort
Plantae,Marchantiophyta,,,Jungermanniopsida,,,,,Jungermanniales,,,,,,,,Calypogeiaceae,,,,,Calypogeia,,,,,Calypogeia suecica,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520340,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Swedish Pouchwort
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Caryophyllales,,,,,,,,Montiaceae,,,,,Calyptridium,,,,,Calyptridium umbellatum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520341,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Mount Hood pussypaws
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Solanales,,,,,,,,Convolvulaceae,,,Convolvuleae,,Calystegia,,,,,Calystegia soldanella,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520342,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Sea Bindweed
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Myrtales,,,,,,,,Onagraceae,,,,,Camissonia,,,,,Camissonia contorta,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520343,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,plains evening primrose
Plantae,Bryophyta,,,Bryopsida,,,,,Hypnales,,,,,,,,Amblystegiaceae,,,,,Campylium,,,,,Campylium bambergeri,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520344,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Golden Plait-moss
Plantae,Bryophyta,,,Bryopsida,,,,,Hypnales,,,,,,,,Amblystegiaceae,,,,,Campylium,,,,,Campylium protensum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520345,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Dull Starry Feather-moss
Plantae,Bryophyta,,,Bryopsida,,,,,Hypnales,,,,,,,,Amblystegiaceae,,,,,Campylophyllopsis,,,,,Campylophyllopsis calcarea,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520346,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Chalk Feather-moss
Plantae,Bryophyta,,,Bryopsida,,,,,Dicranales,,,,,,,,Leucobryaceae,,,,,Campylopus,,,,,Campylopus gracilis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520347,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Schwarz's Swan-neck Moss
Plantae,Bryophyta,,,Bryopsida,,,,,Dicranales,,,,,,,,Leucobryaceae,,,,,Campylopus,,,,,Campylopus schimperi,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520348,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Schimper's Swan-neck Moss
Plantae,Bryophyta,,,Bryopsida,,,,,Dicranales,,,,,,,,Leucobryaceae,,,,,Campylopus,,,,,Campylopus sinensis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520349,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,Adephaga,,,,,Caraboidea,,Carabidae,Carabinae,,Carabini,Carabina,Carabus,Homoeocarabus,,,,Carabus maeander,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520350,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Caradrinini,Caradrinina,Caradrina,,,,,Caradrina camina,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520351,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Brassicales,,,,,,,,Brassicaceae,,,Cardamineae,,Cardamine,,,,,Cardamine angulata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520352,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,seaside bittercress
Animalia,Chordata,Vertebrata,,Aves,,,,,Passeriformes,,,,,,,,Parulidae,,,,,Cardellina,,,,,Cardellina canadensis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520353,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Canada Warbler
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,Vignea,Cyperoideae,,,Carex adusta,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520354,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,swarthy sedge
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,Carex,Bicolores,,,Carex bicolor,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520355,2022-01-13 19:36:40 UTC,2022-01-13 19:36:40 UTC,Two-color Sedge
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,Euthyceras,Kobresia,,,Carex borealipolaris,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520356,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Siberian Kobresia
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,Carex,Acrocystis,,,Carex deflexa boottii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520357,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,mountain mat sedge
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,Carex,Acrocystis,,,Carex deflexa deflexa,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520358,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,Carex,Phacocystis,,,Carex eleusinoides,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520359,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,goosegrass sedge
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,Vignea,Glareosae,,,Carex glareosa glareosa,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520360,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Weak-cluster Sedge
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,Carex,Racemosae,,,Carex heteroneura epapillosa,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520361,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Different-nerve Sedge
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,Vignea,Vulpinae,,,Carex jonesii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520362,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Jones' sedge
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,Vignea,Glareosae,,,Carex lapponica,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520363,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Lapland Sedge
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,Vignea,Glareosae,,,Carex mackenziei,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520364,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Mackenzie's sedge
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,Carex,Scitae,,,Carex paysonis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520365,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Payson's sedge
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,Carex,Clandestinae,,,Carex pedunculata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520366,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,long-stalked sedge
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,Carex,Scirpinae,,,Carex scirpoidea pseudoscirpoidea,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520367,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,western single-spiked sedge
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,Carex,Phacocystis,,,Carex scopulorum bracteosa,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520368,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,mountain sedge
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,Carex,Phacocystis,,,Carex scopulorum prionophylla,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520369,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Saw-leaf Sedge
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,Carex,Hymenochlaenae,,,Carex sprengelii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520370,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,longbeak sedge
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,Carex,Acrocystis,,,Carex tonsa tonsa,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520371,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Shaved Sedge
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,Carex,Porocystis,,,Carex torreyi,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520372,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Torrey's Sedge
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,Vignea,Phaestoglochin,,,Carex tumulicola,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520373,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,foothill sedge
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,Vignea,Cyperoideae,,,Carex xerantica,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520374,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,whitescale sedge
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Geometroidea,,Geometridae,Ennominae,,Ourapterygini,,Caripeta,,,,,Caripeta angustiorata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520375,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Brown Pine Looper Moth
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Geometroidea,,Geometridae,Larentiinae,,Trichopterygini,,Carsia,,,,,Carsia sororiata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520376,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Manchester Treble-bar Moth
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Papilionoidea,,Hesperiidae,Heteropterinae,,,,Carterocephalus,,,,,Carterocephalus mandan mandan,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520377,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Mandan Arctic Skipper
Animalia,Mollusca,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,Eupulmonata,Ellobiida,,,,,,Ellobioidea,,Ellobiidae,Carychiinae,,,,Carychium,,,,,Carychium occidentale,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520378,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Western Thorn
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Lamiales,,,,,,,,Orobanchaceae,,,Pedicularideae,,Castilleja,,,,,Castilleja ambigua ambigua,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520379,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Paintbrush Owl's-clover
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Lamiales,,,,,,,,Orobanchaceae,,,Pedicularideae,,Castilleja,,,,,Castilleja hyperborea,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520380,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Northern Paintbrush
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Lamiales,,,,,,,,Orobanchaceae,,,Pedicularideae,,Castilleja,,,,,Castilleja levisecta,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520381,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,golden Indian paintbrush
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Lamiales,,,,,,,,Orobanchaceae,,,Pedicularideae,,Castilleja,,,,,Castilleja miniata dixonii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520382,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Dixon's Paintbrush
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Lamiales,,,,,,,,Orobanchaceae,,,Pedicularideae,,Castilleja,,,,,Castilleja minor exilis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520383,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,alkaline paintbrush
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Lamiales,,,,,,,,Orobanchaceae,,,Pedicularideae,,Castilleja,,,,Castilleja pallida,Castilleja pallida caudata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520384,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Port Clarence Indian-Paintbrush
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Lamiales,,,,,,,,Orobanchaceae,,,Pedicularideae,,Castilleja,,,,,Castilleja rupicola,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520385,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Cliff Indian-paintbrush
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Lamiales,,,,,,,,Orobanchaceae,,,Pedicularideae,,Castilleja,,,,,Castilleja tenuis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520386,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Hairy Indian Paintbrush
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Lamiales,,,,,,,,Orobanchaceae,,,Pedicularideae,,Castilleja,,,,,Castilleja victoriae,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520387,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Victoria's Paintbrush
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Catabena,,,,,Catabena lineolata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520388,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Fine-lined Sallow
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Poaceae,Pooideae,,Poeae,Coleanthinae,Catabrosa,,,,,Catabrosa aquatica,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520389,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Water Whorl-grass
Animalia,Chordata,Vertebrata,,Aves,,,,,Passeriformes,,,,,,,,Troglodytidae,,,,,Catherpes,,,,,Catherpes mexicanus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520390,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Canyon Wren
Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,,,Rhizocarpales,,,,,,,,Rhizocarpaceae,,,,,Catolechia,,,,,Catolechia wahlenbergii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520391,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Wahlenberg's Goblin Lights Lichen
Animalia,Chordata,Vertebrata,,Actinopterygii,,,,,Cypriniformes,Catostomoidei,,,,,,,Catostomidae,Catostominae,,,,Catostomus,,,,,Catostomus platyrhynchus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520392,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,mountain sucker
Animalia,Chordata,Vertebrata,,Aves,,,,,Galliformes,,,,,,,,Phasianidae,,,,,Centrocercus,,,,,Centrocercus urophasianus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92520393,2022-01-13 19:36:41 UTC,2022-01-13 19:36:41 UTC,Greater Sage-Grouse
